Posição,Frequência,Porcentagem (%)
10,3,15.79
6,3,15.79
9,2,10.53
8,2,10.53
12,2,10.53
7,2,10.53
17,1,5.26
5,1,5.26
13,1,5.26
14,1,5.26
4,1,5.26
