Posição,Frequência,Porcentagem (%)
5,5,26.32
3,3,15.79
6,3,15.79
Ret,2,10.53
13,1,5.26
7,1,5.26
10,1,5.26
8,1,5.26
17,1,5.26
4,1,5.26
