Posição,Frequência,Porcentagem (%)
Ret,5,27.78
9,3,16.67
11,2,11.11
18,1,5.56
12,1,5.56
3,1,5.56
13,1,5.56
17,1,5.56
16,1,5.56
7,1,5.56
10,1,5.56
