Posição,Frequência,Porcentagem (%)
8,4,19.05
10,3,14.29
12,3,14.29
11,2,9.52
9,2,9.52
7,2,9.52
Ret,2,9.52
5,1,4.76
17,1,4.76
6,1,4.76
