Posição,Frequência,Porcentagem (%)
Ret,4,23.53
13,3,17.65
7,2,11.76
11,2,11.76
9,1,5.88
15,1,5.88
6,1,5.88
10,1,5.88
16,1,5.88
8,1,5.88
