Posição,Frequência,Porcentagem (%)
Ret,5,23.81
7,4,19.05
10,3,14.29
9,2,9.52
13,1,4.76
12,1,4.76
19,1,4.76
6,1,4.76
18,1,4.76
15,1,4.76
11,1,4.76
