Posição,Frequência,Porcentagem (%)
1,5,26.32
3,3,15.79
4,2,10.53
2,2,10.53
8,2,10.53
13,1,5.26
6,1,5.26
14,1,5.26
Ret,1,5.26
7,1,5.26
