Posição,Frequência,Porcentagem (%)
Ret,4,26.67
9,2,13.33
11,2,13.33
4,1,6.67
6,1,6.67
-,1,6.67
12,1,6.67
14,1,6.67
8,1,6.67
DNQ,1,6.67
