Posição,Frequência,Porcentagem (%)
12,3,15.0
8,3,15.0
Ret,2,10.0
9,2,10.0
5,2,10.0
15,1,5.0
10,1,5.0
11,1,5.0
4,1,5.0
21,1,5.0
14,1,5.0
7,1,5.0
6,1,5.0
