Posição,Frequência,Porcentagem (%)
7,3,14.29
8,2,9.52
9,2,9.52
15,2,9.52
12,2,9.52
Ret,2,9.52
13,2,9.52
10,1,4.76
14,1,4.76
17,1,4.76
16,1,4.76
11,1,4.76
4,1,4.76
