Posição,Frequência,Porcentagem (%)
3,3,15.79
4,3,15.79
15,3,15.79
2,2,10.53
7,2,10.53
9,1,5.26
6,1,5.26
11,1,5.26
8,1,5.26
Ret,1,5.26
10,1,5.26
