Posição,Frequência,Porcentagem (%)
Ret,5,25.0
13,3,15.0
8,2,10.0
16,2,10.0
19,1,5.0
1,1,5.0
12,1,5.0
15,1,5.0
11,1,5.0
14,1,5.0
5,1,5.0
9,1,5.0
