Posição,Frequência,Porcentagem (%)
Ret,3,15.79
7,3,15.79
5,2,10.53
6,2,10.53
NC,2,10.53
4,2,10.53
3,1,5.26
DNS,1,5.26
12,1,5.26
11,1,5.26
14,1,5.26
