Posição,Frequência,Porcentagem (%)
10,4,21.05
Ret,3,15.79
7,2,10.53
16,2,10.53
13,2,10.53
18,1,5.26
15,1,5.26
8,1,5.26
12,1,5.26
19,1,5.26
11,1,5.26
