Posição,Frequência,Porcentagem (%)
10,4,21.05
Ret,3,15.79
7,2,10.53
9,2,10.53
DSQ,1,5.26
5,1,5.26
16,1,5.26
11,1,5.26
12,1,5.26
14,1,5.26
13,1,5.26
15,1,5.26
