Posição,Frequência,Porcentagem (%)
4,4,20.0
15,2,10.0
9,2,10.0
6,2,10.0
Ret,1,5.0
13,1,5.0
10,1,5.0
16,1,5.0
12,1,5.0
5,1,5.0
8,1,5.0
2,1,5.0
7,1,5.0
3,1,5.0
