Posição,Frequência,Porcentagem (%)
9,3,15.79
10,3,15.79
2,2,10.53
Ret,2,10.53
3,2,10.53
12,2,10.53
8,1,5.26
7,1,5.26
5,1,5.26
6,1,5.26
11,1,5.26
