Posição,Frequência,Porcentagem (%)
4,3,17.65
8,2,11.76
5,2,11.76
3,2,11.76
7,2,11.76
Ret,1,5.88
14,1,5.88
11,1,5.88
6,1,5.88
9,1,5.88
10,1,5.88
