Posição,Frequência,Porcentagem (%)
4,3,15.79
6,3,15.79
8,3,15.79
Ret,2,10.53
7,2,10.53
5,1,5.26
15,1,5.26
3,1,5.26
9,1,5.26
10,1,5.26
12,1,5.26
