Posição,Frequência,Porcentagem (%)
Ret,6,30.0
11,5,25.0
2,2,10.0
8,1,5.0
3,1,5.0
9,1,5.0
6,1,5.0
14,1,5.0
10,1,5.0
15,1,5.0
