Posição,Frequência,Porcentagem (%)
10,3,15.79
8,2,10.53
11,2,10.53
6,2,10.53
DNS,1,5.26
12,1,5.26
15,1,5.26
Ret,1,5.26
13,1,5.26
5,1,5.26
9,1,5.26
4,1,5.26
19,1,5.26
14,1,5.26
