Posição,Frequência,Porcentagem (%)
8,4,18.18
11,3,13.64
Ret,3,13.64
10,2,9.09
14,2,9.09
13,2,9.09
12,2,9.09
20,1,4.55
7,1,4.55
9,1,4.55
6,1,4.55
