Posição,Frequência,Porcentagem (%)
Ret,5,23.81
15,2,9.52
11,2,9.52
8,2,9.52
13,1,4.76
17,1,4.76
12,1,4.76
4,1,4.76
6,1,4.76
10,1,4.76
7,1,4.76
DSQ,1,4.76
16,1,4.76
9,1,4.76
