Posição,Frequência,Porcentagem (%)
Ret,7,43.75
4,1,6.25
2,1,6.25
11,1,6.25
7,1,6.25
13,1,6.25
12,1,6.25
16,1,6.25
6,1,6.25
10,1,6.25
