Posição,Frequência,Porcentagem (%)
14,3,16.67
8,3,16.67
Ret,2,11.11
10,2,11.11
12,2,11.11
3,1,5.56
16,1,5.56
9,1,5.56
2,1,5.56
11,1,5.56
15,1,5.56
