Posição,Frequência,Porcentagem (%)
11,4,21.05
9,4,21.05
6,2,10.53
8,2,10.53
16,1,5.26
20,1,5.26
12,1,5.26
10,1,5.26
15,1,5.26
5,1,5.26
7,1,5.26
