Posição,Frequência,Porcentagem (%)
Ret,6,33.33
17,2,11.11
15,2,11.11
18,1,5.56
14,1,5.56
12,1,5.56
13,1,5.56
NC,1,5.56
16,1,5.56
DSQ,1,5.56
10,1,5.56
