Posição,Frequência,Porcentagem (%)
4,6,30.0
11,2,10.0
1,2,10.0
8,2,10.0
Ret,2,10.0
7,1,5.0
6,1,5.0
20,1,5.0
9,1,5.0
2,1,5.0
3,1,5.0
