Posição,Frequência,Porcentagem (%)
Ret,3,17.65
16,3,17.65
12,2,11.76
17,2,11.76
-,2,11.76
13,1,5.88
19,1,5.88
15,1,5.88
9,1,5.88
14,1,5.88
