Posição,Frequência,Porcentagem (%)
5,3,17.65
13,2,11.76
10,2,11.76
4,2,11.76
8,2,11.76
3,1,5.88
9,1,5.88
7,1,5.88
6,1,5.88
15,1,5.88
Ret,1,5.88
