Posição,Frequência,Porcentagem (%)
6,4,19.05
5,4,19.05
14,2,9.52
10,2,9.52
11,2,9.52
15,2,9.52
9,1,4.76
8,1,4.76
Ret,1,4.76
12,1,4.76
4,1,4.76
