Posição,Frequência,Porcentagem (%)
Ret,5,26.32
12,3,15.79
16,2,10.53
11,2,10.53
10,2,10.53
8,1,5.26
9,1,5.26
14,1,5.26
13,1,5.26
15,1,5.26
