Posição,Frequência,Porcentagem (%)
4,3,15.79
9,3,15.79
6,2,10.53
10,2,10.53
Ret,2,10.53
11,2,10.53
7,2,10.53
12,1,5.26
15,1,5.26
13,1,5.26
