Posição,Frequência,Porcentagem (%)
Ret,3,15.79
11,3,15.79
10,2,10.53
DSQ,1,5.26
17,1,5.26
14,1,5.26
9,1,5.26
DNS,1,5.26
WD,1,5.26
7,1,5.26
15,1,5.26
8,1,5.26
16,1,5.26
13,1,5.26
