Posição,Frequência,Porcentagem (%)
2,6,31.58
7,2,10.53
5,2,10.53
Ret,2,10.53
-,2,10.53
1,1,5.26
10,1,5.26
9,1,5.26
11,1,5.26
3,1,5.26
