Posição,Frequência,Porcentagem (%)
Ret,3,15.79
8,3,15.79
11,2,10.53
16,2,10.53
10,2,10.53
7,2,10.53
15,2,10.53
14,1,5.26
12,1,5.26
21,1,5.26
