Posição,Frequência,Porcentagem (%)
7,4,19.05
10,3,14.29
16,2,9.52
12,2,9.52
14,2,9.52
Ret,2,9.52
8,2,9.52
11,1,4.76
3,1,4.76
9,1,4.76
5,1,4.76
