Posição,Frequência,Porcentagem (%)
Ret,5,27.78
9,3,16.67
6,2,11.11
7,2,11.11
16,1,5.56
10,1,5.56
17,1,5.56
11,1,5.56
4,1,5.56
12,1,5.56
