Posição,Frequência,Porcentagem (%)
5,3,15.79
Ret,3,15.79
9,2,10.53
2,2,10.53
3,1,5.26
10,1,5.26
8,1,5.26
DNS,1,5.26
14,1,5.26
4,1,5.26
6,1,5.26
13,1,5.26
15,1,5.26
