Posição,Frequência,Porcentagem (%)
3,5,26.32
Ret,4,21.05
6,2,10.53
8,2,10.53
10,1,5.26
9,1,5.26
13,1,5.26
19,1,5.26
4,1,5.26
2,1,5.26
