Posição,Frequência,Porcentagem (%)
Ret,4,21.05
8,3,15.79
11,3,15.79
7,2,10.53
9,2,10.53
4,1,5.26
18,1,5.26
20,1,5.26
6,1,5.26
15,1,5.26
