Posição,Frequência,Porcentagem (%)
4,5,22.73
3,4,18.18
5,3,13.64
Ret,2,9.09
11,1,4.55
1,1,4.55
6,1,4.55
16,1,4.55
19,1,4.55
8,1,4.55
9,1,4.55
15,1,4.55
