Posição,Frequência,Porcentagem (%)
1,3,15.0
2,3,15.0
16,2,10.0
Ret,2,10.0
4,2,10.0
5,2,10.0
14,1,5.0
18,1,5.0
9,1,5.0
8,1,5.0
10,1,5.0
6,1,5.0
