Posição,Frequência,Porcentagem (%)
Ret,5,23.81
6,4,19.05
9,3,14.29
11,2,9.52
12,1,4.76
10,1,4.76
7,1,4.76
8,1,4.76
13,1,4.76
DSQ,1,4.76
14,1,4.76
