Posição,Frequência,Porcentagem (%)
Ret,4,21.05
10,4,21.05
14,2,10.53
16,2,10.53
13,2,10.53
15,1,5.26
17,1,5.26
6,1,5.26
7,1,5.26
8,1,5.26
